bucket	static	name	file	line
ui	false	askfor_aux	reference/src/ui-input.c	860
ui	false	askfor_aux_ext	reference/src/ui-input.c	949
ui	false	get_character_name	reference/src/ui-input.c	1145
ui	false	get_char	reference/src/ui-input.c	1300
ui	false	pause_line	reference/src/ui-input.c	1452
ui	false	textui_input_init	reference/src/ui-input.c	1789
ui	false	key_confirm_command	reference/src/ui-input.c	1995
ui	false	textui_process_key	reference/src/ui-input.c	2026
ui	false	keymap_free	reference/src/ui-keymap.c	147
ui	false	keymap_dump	reference/src/ui-keymap.c	166
ui	false	textui_knowledge_init	reference/src/ui-knowledge.c	3710
ui	false	textui_knowledge_cleanup	reference/src/ui-knowledge.c	3739
ui	false	textui_browse_knowledge	reference/src/ui-knowledge.c	3751
ui	false	do_cmd_itemlist	reference/src/ui-knowledge.c	4656
ui	false	move_cursor_relative	reference/src/ui-map.c	456
ui	false	print_rel	reference/src/ui-map.c	581
ui	false	prt_map	reference/src/ui-map.c	706
ui	false	menu_refresh	reference/src/ui-menu.c	588
ui	false	menu_handle_mouse	reference/src/ui-menu.c	628
ui	false	menu_handle_keypress	reference/src/ui-menu.c	691
ui	false	menu_find_iter	reference/src/ui-menu.c	845
ui	false	menu_set_filter	reference/src/ui-menu.c	880
ui	false	menu_release_filter	reference/src/ui-menu.c	888
ui	false	menu_ensure_cursor_valid	reference/src/ui-menu.c	897
ui	false	menu_layout	reference/src/ui-menu.c	945
ui	false	menu_setpriv	reference/src/ui-menu.c	951
ui	false	menu_priv	reference/src/ui-menu.c	959
ui	false	menu_init	reference/src/ui-menu.c	964
ui	false	menu_new	reference/src/ui-menu.c	980
ui	false	menu_new_action	reference/src/ui-menu.c	987
ui	false	menu_free	reference/src/ui-menu.c	994
ui	false	menu_set_cursor_x_offset	reference/src/ui-menu.c	999
ui	false	menu_dynamic_new	reference/src/ui-menu.c	1056
ui	false	menu_dynamic_add_valid	reference/src/ui-menu.c	1063
ui	false	menu_dynamic_add	reference/src/ui-menu.c	1090
ui	false	menu_dynamic_add_label_valid	reference/src/ui-menu.c	1095
ui	false	menu_dynamic_add_label	reference/src/ui-menu.c	1103
ui	false	menu_dynamic_longest_entry	reference/src/ui-menu.c	1108
ui	false	menu_dynamic_calc_location	reference/src/ui-menu.c	1124
ui	false	menu_dynamic_select	reference/src/ui-menu.c	1151
ui	false	menu_dynamic_free	reference/src/ui-menu.c	1168
ui	false	monster_list_show_subwindow	reference/src/ui-mon-list.c	349
ui	false	monster_list_force_subwindow_update	reference/src/ui-mon-list.c	465
ui	false	lore_show_subwindow	reference/src/ui-mon-lore.c	185
ui	false	object_list_show_subwindow	reference/src/ui-obj-list.c	307
ui	false	show_inven	reference/src/ui-object.c	476
ui	false	show_quiver	reference/src/ui-object.c	519
ui	false	show_equip	reference/src/ui-object.c	544
ui	false	get_item_allow	reference/src/ui-object.c	634
ui	false	display_object_recall	reference/src/ui-object.c	1613
ui	false	display_object_kind_recall	reference/src/ui-object.c	1631
ui	false	display_object_recall_interactive	reference/src/ui-object.c	1652
ui	false	cleanup_options	reference/src/ui-options.c	2086
ui	false	region_calculate	reference/src/ui-output.c	35
ui	false	region_erase_bordered	reference/src/ui-output.c	52
ui	false	region_inside	reference/src/ui-output.c	75
ui	false	textui_textblock_place	reference/src/ui-output.c	124
ui	false	textui_textblock_show	reference/src/ui-output.c	155
ui	false	text_out_to_screen	reference/src/ui-output.c	252
ui	false	screen_load_all	reference/src/ui-output.c	449
ui	false	textui_map_is_visible	reference/src/ui-output.c	456
ui	false	panel_should_modify	reference/src/ui-output.c	497
ui	false	textui_get_panel	reference/src/ui-output.c	677
ui	false	textui_panel_contains	reference/src/ui-output.c	689
ui	false	dump_monsters	reference/src/ui-prefs.c	178
ui	false	dump_objects	reference/src/ui-prefs.c	197
ui	false	dump_autoinscriptions	reference/src/ui-prefs.c	218
ui	false	dump_features	reference/src/ui-prefs.c	239
ui	false	dump_flavors	reference/src/ui-prefs.c	279
ui	false	dump_colors	reference/src/ui-prefs.c	295
ui	false	dump_ui_entry_renderers	reference/src/ui-prefs.c	323
ui	false	option_dump	reference/src/ui-prefs.c	352
ui	false	prefs_save	reference/src/ui-prefs.c	391
ui	false	parse_prefs_dummy	reference/src/ui-prefs.c	1124
ui	false	process_pref_file_command	reference/src/ui-prefs.c	1185
ui	false	reset_visuals	reference/src/ui-prefs.c	1352
ui	false	textui_prefs_init	reference/src/ui-prefs.c	1427
ui	false	textui_prefs_free	reference/src/ui-prefs.c	1456
ui	false	find_first_subwindow	reference/src/ui-prefs.c	1504
ui	false	show_scores	reference/src/ui-score.c	221
ui	false	signals_protect	reference/src/ui-signals.c	287
ui	false	signals_init	reference/src/ui-signals.c	343
ui	false	signals_protect	reference/src/ui-signals.c	439
ui	false	signals_init	reference/src/ui-signals.c	448
ui	false	signals_perform_deferred_suspend	reference/src/ui-signals.c	460
ui	false	textui_get_spell_from_book	reference/src/ui-spell.c	354
ui	false	textui_get_spell	reference/src/ui-spell.c	379
ui	false	do_cmd_spoilers	reference/src/ui-spoil.c	59
ui	false	enter_store	reference/src/ui-store.c	1255
ui	false	leave_store	reference/src/ui-store.c	1314
ui	false	textui_target_closest	reference/src/ui-target.c	1037
ui	false	Term_redraw_all	reference/src/ui-term.c	443
ui	false	Term_queue_char	reference/src/ui-term.c	551
ui	false	Term_big_queue_char	reference/src/ui-term.c	640
ui	false	Term_queue_chars	reference/src/ui-term.c	693
ui	false	Term_mark	reference/src/ui-term.c	1569
ui	false	Term_fresh	reference/src/ui-term.c	1712
ui	false	Term_set_cursor	reference/src/ui-term.c	1998
ui	false	Term_draw	reference/src/ui-term.c	2042
ui	false	Term_addch	reference/src/ui-term.c	2078
ui	false	Term_addstr	reference/src/ui-term.c	2124
ui	false	Term_big_putch	reference/src/ui-term.c	2193
ui	false	Term_erase	reference/src/ui-term.c	2259
ui	false	Term_redraw_section	reference/src/ui-term.c	2399
ui	false	Term_get_cursor	reference/src/ui-term.c	2453
ui	false	Term_get_size	reference/src/ui-term.c	2466
ui	false	Term_locate	reference/src/ui-term.c	2477
ui	false	Term_what	reference/src/ui-term.c	2496
ui	false	Term_flush	reference/src/ui-term.c	2524
ui	false	Term_keypress	reference/src/ui-term.c	2557
ui	false	Term_event_push	reference/src/ui-term.c	2648
ui	false	Term_inkey	reference/src/ui-term.c	2686
ui	false	Term_save	reference/src/ui-term.c	2748
ui	false	Term_load	reference/src/ui-term.c	2782
ui	false	Term_load_all	reference/src/ui-term.c	2837
ui	false	Term_resize	reference/src/ui-term.c	2892
ui	false	Term_activate	reference/src/ui-term.c	3072
ui	false	term_nuke	reference/src/ui-term.c	3107
ui	false	term_init	reference/src/ui-term.c	3170
ui	false	big_pad	reference/src/ui-term.c	3234
ui	false	Term_get_first_tile_row	reference/src/ui-term.c	3248
ui	false	wiz_proj_demo	reference/src/ui-wizard.c	78
ui	false	wiz_display_keylog	reference/src/ui-wizard.c	99
ui	false	wiz_create_item	reference/src/ui-wizard.c	377
ui	false	wiz_confirm_quit_no_save	reference/src/ui-wizard.c	432
ui	false	wiz_create_nonartifact	reference/src/ui-wizard.c	452
ui	false	wiz_acquire_good	reference/src/ui-wizard.c	461
ui	false	wiz_acquire_great	reference/src/ui-wizard.c	471
ui	false	wiz_create_all_for_tval	reference/src/ui-wizard.c	482
ui	false	wiz_learn_all_object_kinds	reference/src/ui-wizard.c	492
ui	false	wiz_phase_door	reference/src/ui-wizard.c	502
ui	false	wiz_teleport	reference/src/ui-wizard.c	512
frontend	false	ReadDIB	reference/src/win/readdib.c	177
frontend	false	FreeDIB	reference/src/win/readdib.c	332
frontend	false	ReadDIB2_PNG	reference/src/win/readpng.c	54
frontend	false	SaveWindow_PNG	reference/src/win/scrnshot.c	38
frontend	false	default_layout_win	reference/src/win/win-layout.c	41
engine	false	stats_are_enabled	reference/src/wiz-stats.c	1652
engine	false	stats_are_enabled	reference/src/wiz-stats.c	3162
engine	false	stat_grid_counter	reference/src/wiz-stats.c	3205
engine	false	stat_grid_counter_simple	reference/src/wiz-stats.c	3334
zlib	false	flag_has_dbg	reference/src/z-bitflag.c	43
zlib	false	flag_on_dbg	reference/src/z-bitflag.c	213
zlib	false	build_gamma_table	reference/src/z-color.c	320
zlib	false	safe_setuid_drop	reference/src/z-file.c	77
zlib	false	safe_setuid_grab	reference/src/z-file.c	98
zlib	false	path_build	reference/src/z-file.c	176
zlib	false	path_normalize	reference/src/z-file.c	221
zlib	false	path_filename_index	reference/src/z-file.c	781
zlib	false	file_delete	reference/src/z-file.c	837
zlib	false	file_move	reference/src/z-file.c	850
zlib	false	file_get_savefile	reference/src/z-file.c	909
zlib	false	file_get_tempfile	reference/src/z-file.c	937
zlib	false	file_newer	reference/src/z-file.c	952
zlib	false	file_open	reference/src/z-file.c	981
zlib	false	file_close	reference/src/z-file.c	1036
zlib	false	file_lock	reference/src/z-file.c	1054
zlib	false	file_unlock	reference/src/z-file.c	1070
zlib	false	file_skip	reference/src/z-file.c	1089
zlib	false	file_readc	reference/src/z-file.c	1097
zlib	false	file_writec	reference/src/z-file.c	1111
zlib	false	file_read	reference/src/z-file.c	1119
zlib	false	file_write	reference/src/z-file.c	1132
zlib	false	file_getl	reference/src/z-file.c	1149
zlib	false	file_put	reference/src/z-file.c	1208
zlib	false	file_vputf	reference/src/z-file.c	1245
zlib	false	dir_exists	reference/src/z-file.c	1256
zlib	false	dir_create	reference/src/z-file.c	1272
zlib	false	dir_create	reference/src/z-file.c	1315
zlib	false	my_dopen	reference/src/z-file.c	1339
zlib	false	alter_ang_dir_only_files	reference/src/z-file.c	1364
zlib	false	my_dread	reference/src/z-file.c	1372
zlib	false	my_dclose	reference/src/z-file.c	1416
zlib	false	my_dopen	reference/src/z-file.c	1439
zlib	false	alter_ang_dir_only_files	reference/src/z-file.c	1464
zlib	false	my_dread	reference/src/z-file.c	1472
zlib	false	my_dclose	reference/src/z-file.c	1505
zlib	false	vstrnfmt	reference/src/z-form.c	185
zlib	false	strnfcat	reference/src/z-form.c	539
zlib	false	vformat	reference/src/z-form.c	570
zlib	false	vformat_kill	reference/src/z-form.c	604
zlib	false	plog_fmt	reference/src/z-form.c	663
zlib	false	quit_fmt	reference/src/z-form.c	686
zlib	false	quark_str	reference/src/z-quark.c	51
zlib	false	quarks_init	reference/src/z-quark.c	56
zlib	false	quarks_free	reference/src/z-quark.c	63
zlib	false	q_new	reference/src/z-queue.c	32
zlib	false	q_resize	reference/src/z-queue.c	46
zlib	false	q_len	reference/src/z-queue.c	88
zlib	false	q_push	reference/src/z-queue.c	93
zlib	false	q_pop	reference/src/z-queue.c	99
zlib	false	q_free	reference/src/z-queue.c	106
zlib	false	qp_new	reference/src/z-queue.c	194
zlib	false	qp_resize	reference/src/z-queue.c	224
zlib	false	qp_flush	reference/src/z-queue.c	251
zlib	false	qp_free	reference/src/z-queue.c	271
zlib	false	qp_size	reference/src/z-queue.c	291
zlib	false	qp_len	reference/src/z-queue.c	300
zlib	false	qp_push_int	reference/src/z-queue.c	317
zlib	false	qp_push_ptr	reference/src/z-queue.c	337
zlib	false	qp_pop_int	reference/src/z-queue.c	358
zlib	false	qp_pop_ptr	reference/src/z-queue.c	382
zlib	false	qp_pushpop_int	reference/src/z-queue.c	410
zlib	false	qp_pushpop_ptr	reference/src/z-queue.c	449
zlib	false	qp_peek_int	reference/src/z-queue.c	478
zlib	false	qp_peek_ptr	reference/src/z-queue.c	490
zlib	false	qp_isinvalid	reference/src/z-queue.c	500
zlib	false	Rand_simple	reference/src/z-rand.c	579
zlib	false	textblock_new	reference/src/z-textblock.c	57
zlib	false	textblock_free	reference/src/z-textblock.c	71
zlib	false	textblock_append_pict	reference/src/z-textblock.c	139
zlib	false	textblock_append_textblock	reference/src/z-textblock.c	153
zlib	false	textblock_text	reference/src/z-textblock.c	193
zlib	false	textblock_attrs	reference/src/z-textblock.c	201
zlib	false	textblock_calculate_lines	reference/src/z-textblock.c	238
zlib	false	text_out_to_file	reference/src/z-textblock.c	409
zlib	false	text_out_e	reference/src/z-textblock.c	649
zlib	false	text_lines_to_file	reference/src/z-textblock.c	703
zlib	false	point_set_new	reference/src/z-type.c	78
zlib	false	point_set_dispose	reference/src/z-type.c	87
zlib	false	add_to_point_set	reference/src/z-type.c	97
zlib	false	point_set_size	reference/src/z-type.c	107
zlib	false	point_set_contains	reference/src/z-type.c	112
zlib	false	utf8_strlen	reference/src/z-util.c	66
zlib	false	utf8_fskip	reference/src/z-util.c	115
zlib	false	utf8_rskip	reference/src/z-util.c	149
zlib	false	utf32_to_utf8	reference/src/z-util.c	182
zlib	false	utf32_isprint	reference/src/z-util.c	268
zlib	false	my_strnicmp	reference/src/z-util.c	418
zlib	false	my_stristr	reference/src/z-util.c	441
zlib	false	my_strcat	reference/src/z-util.c	512
zlib	false	suffix_i	reference/src/z-util.c	565
zlib	false	prefix_i	reference/src/z-util.c	598
zlib	false	strskip	reference/src/z-util.c	620
zlib	false	strescape	reference/src/z-util.c	652
zlib	false	hex_str_to_int	reference/src/z-util.c	688
zlib	false	strunescape	reference/src/z-util.c	706
zlib	false	text_mbstowcs	reference/src/z-util.c	831
zlib	false	text_wctomb	reference/src/z-util.c	848
zlib	false	text_wcsz	reference/src/z-util.c	857
zlib	false	text_iswprint	reference/src/z-util.c	865
zlib	false	text_wcschr	reference/src/z-util.c	875
zlib	false	text_wcslen	reference/src/z-util.c	884
zlib	false	plog	reference/src/z-util.c	898
zlib	false	my_rational_construct	reference/src/z-util.c	1694
zlib	false	my_rational_to_uint	reference/src/z-util.c	1722
zlib	false	my_rational_product	reference/src/z-util.c	1823
zlib	false	my_rational_sum	reference/src/z-util.c	1923
zlib	false	mem_alloc	reference/src/z-virt.c	30
zlib	false	mem_free	reference/src/z-virt.c	52
zlib	false	mem_realloc	reference/src/z-virt.c	57
zlib	false	string_make	reference/src/z-virt.c	73
zlib	false	string_free	reference/src/z-virt.c	91
engine	true	cave_room_aux	reference/src/cave-map.c	354
engine	true	forget_remembered_objects	reference/src/cave-square.c	1106
engine	true	square_set_known_feat	reference/src/cave-square.c	1274
engine	true	do_cmd_close_aux	reference/src/cmd-cave.c	368
engine	true	get_int_from_string	reference/src/cmd-wizard.c	67
engine	true	get_long_from_string	reference/src/cmd-wizard.c	95
engine	true	wiz_hack_map	reference/src/cmd-wizard.c	319
engine	true	wiz_play_item_notify_changed	reference/src/cmd-wizard.c	356
engine	true	wiz_play_item_standard_upkeep	reference/src/cmd-wizard.c	370
engine	true	wiz_hack_map_peek_noise	reference/src/cmd-wizard.c	1436
engine	true	wiz_hack_map_peek_scent	reference/src/cmd-wizard.c	1460
engine	true	wiz_hack_map_query_feature	reference/src/cmd-wizard.c	1901
engine	true	wiz_hack_map_query_square_flag	reference/src/cmd-wizard.c	2082
engine	true	to_stderr	reference/src/debug.c	30
engine	true	enchant2	reference/src/effect-handler-general.c	294
engine	true	tval_is_not_money	reference/src/effect-handler-general.c	1717
engine	true	add_to_summaries	reference/src/effects-info.c	847
engine	true	effect_value_base_spell_power	reference/src/effects.c	279
engine	true	effect_value_base_player_level	reference/src/effects.c	293
engine	true	effect_value_base_dungeon_level	reference/src/effects.c	298
engine	true	effect_value_base_max_sight	reference/src/effects.c	303
engine	true	effect_value_base_weapon_damage	reference/src/effects.c	308
engine	true	effect_value_base_player_hp	reference/src/effects.c	317
engine	true	effect_value_base_monster_percent_hp_gone	reference/src/effects.c	322
engine	true	game_event_dispatch	reference/src/game-event.c	33
engine	true	on_leave_level	reference/src/game-world.c	1063
engine	true	find_joinfree_vertical_seam	reference/src/gen-cave.c	984
engine	true	transform_join_list	reference/src/gen-cave.c	1060
engine	true	array_filler	reference/src/gen-cave.c	1739
engine	true	join_regions	reference/src/gen-cave.c	2038
engine	true	lookup_pit_profile	reference/src/gen-monster.c	47
engine	true	help_greater_vault	reference/src/gen-room.c	3075
engine	true	vault_trap_aux	reference/src/gen-util.c	856
engine	true	dump_level_escaped_string	reference/src/gen-util.c	1000
engine	true	parse_profile_name	reference/src/generate.c	93
engine	true	parse_profile_params	reference/src/generate.c	111
engine	true	parse_profile_tunnel	reference/src/generate.c	123
engine	true	parse_profile_streamer	reference/src/generate.c	136
engine	true	parse_profile_room	reference/src/generate.c	150
engine	true	parse_profile_min_level	reference/src/generate.c	188
engine	true	parse_profile_alloc	reference/src/generate.c	197
engine	true	init_parse_profile	reference/src/generate.c	206
engine	true	run_parse_profile	reference/src/generate.c	219
engine	true	finish_parse_profile	reference/src/generate.c	223
engine	true	cleanup_profile	reference/src/generate.c	294
engine	true	parse_room_name	reference/src/generate.c	318
engine	true	parse_room_type	reference/src/generate.c	328
engine	true	parse_room_rating	reference/src/generate.c	337
engine	true	parse_room_height	reference/src/generate.c	346
engine	true	parse_room_width	reference/src/generate.c	365
engine	true	parse_room_doors	reference/src/generate.c	384
engine	true	parse_room_tval	reference/src/generate.c	393
engine	true	parse_room_flags	reference/src/generate.c	406
engine	true	parse_room_d	reference/src/generate.c	422
engine	true	init_parse_room	reference/src/generate.c	431
engine	true	run_parse_room	reference/src/generate.c	446
engine	true	finish_parse_room	reference/src/generate.c	450
engine	true	cleanup_room	reference/src/generate.c	456
engine	true	parse_vault_name	reference/src/generate.c	479
engine	true	parse_vault_type	reference/src/generate.c	489
engine	true	parse_vault_rating	reference/src/generate.c	498
engine	true	parse_vault_rows	reference/src/generate.c	507
engine	true	parse_vault_columns	reference/src/generate.c	526
engine	true	parse_vault_min_depth	reference/src/generate.c	545
engine	true	parse_vault_flags	reference/src/generate.c	565
engine	true	parse_vault_d	reference/src/generate.c	581
engine	true	run_parse_vault	reference/src/generate.c	610
engine	true	finish_parse_vault	reference/src/generate.c	614
engine	true	cleanup_vault	reference/src/generate.c	620
engine	true	run_template_parser	reference/src/generate.c	640
engine	true	cleanup_template_parser	reference/src/generate.c	664
engine	true	find_cave_profile	reference/src/generate.c	767
engine	true	get_min_level_size	reference/src/generate.c	998
engine	true	cleanup_dun_data	reference/src/generate.c	1053
engine	true	parse_graf_name	reference/src/grafmode.c	28
engine	true	parse_graf_directory	reference/src/grafmode.c	48
engine	true	parse_graf_size	reference/src/grafmode.c	61
engine	true	parse_graf_pref	reference/src/grafmode.c	72
engine	true	parse_graf_extra	reference/src/grafmode.c	81
engine	true	init_parse_grafmode	reference/src/grafmode.c	92
engine	true	print_error	reference/src/grafmode.c	167
engine	true	rd_item	reference/src/load.c	99
engine	true	rd_monster	reference/src/load.c	259
engine	true	rd_trap	reference/src/load.c	359
engine	true	rd_gear_aux	reference/src/load.c	1124
engine	true	rd_stores_aux	reference/src/load.c	1196
engine	true	rd_dungeon_aux	reference/src/load.c	1287
engine	true	rd_objects_aux	reference/src/load.c	1394
engine	true	rd_monsters_aux	reference/src/load.c	1432
engine	true	rd_traps_aux	reference/src/load.c	1473
engine	true	copy_file	reference/src/main-spoil.c	64
engine	true	parse_seed	reference/src/main-spoil.c	109
frontend	true	show_win_error	reference/src/main-win.c	448
frontend	true	analyze_font	reference/src/main-win.c	468
frontend	true	check_dir	reference/src/main-win.c	510
frontend	true	validate_file	reference/src/main-win.c	542
frontend	true	validate_dir	reference/src/main-win.c	553
frontend	true	term_getsize	reference/src/main-win.c	564
frontend	true	save_prefs_aux	reference/src/main-win.c	728
frontend	true	save_prefs	reference/src/main-win.c	799
frontend	true	load_prefs_aux	reference/src/main-win.c	835
frontend	true	new_palette	reference/src/main-win.c	945
frontend	true	init_graphics	reference/src/main-win.c	1067
frontend	true	load_sound_win	reference/src/main-win.c	1217
frontend	true	play_sound_win	reference/src/main-win.c	1273
frontend	true	unload_sound_win	reference/src/main-win.c	1308
frontend	true	open_audio_win	reference/src/main-win.c	1336
frontend	true	close_audio_win	reference/src/main-win.c	1341
frontend	true	supported_files_win	reference/src/main-win.c	1346
frontend	true	term_window_resize	reference/src/main-win.c	1372
frontend	true	term_remove_font	reference/src/main-win.c	1389
frontend	true	term_force_font	reference/src/main-win.c	1417
frontend	true	term_change_font	reference/src/main-win.c	1520
frontend	true	term_data_redraw	reference/src/main-win.c	1588
frontend	true	term_data_redraw_section	reference/src/main-win.c	1609
frontend	true	Term_init_win	reference/src/main-win.c	1636
frontend	true	Term_nuke_win	reference/src/main-win.c	1645
frontend	true	Term_xtra_win_react	reference/src/main-win.c	1663
frontend	true	Term_xtra_win_event	reference/src/main-win.c	1816
frontend	true	Term_xtra_win_flush	reference/src/main-win.c	1846
frontend	true	Term_xtra_win_clear	reference/src/main-win.c	1866
frontend	true	Term_xtra_win_noise	reference/src/main-win.c	1892
frontend	true	Term_xtra_win_delay	reference/src/main-win.c	1901
frontend	true	Term_xtra_win	reference/src/main-win.c	1914
frontend	true	Term_curs_win	reference/src/main-win.c	1973
frontend	true	Term_bigcurs_win	reference/src/main-win.c	2011
frontend	true	Term_wipe_win_helper	reference/src/main-win.c	2050
frontend	true	Term_wipe_win	reference/src/main-win.c	2086
frontend	true	Term_text_win	reference/src/main-win.c	2104
frontend	true	Term_pict_win	reference/src/main-win.c	2204
frontend	true	Term_pict_win_alpha	reference/src/main-win.c	2454
frontend	true	windows_map_aux	reference/src/main-win.c	2568
frontend	true	windows_map	reference/src/main-win.c	2608
frontend	true	term_view_map_hook	reference/src/main-win.c	2643
frontend	true	term_data_link	reference/src/main-win.c	2668
frontend	true	init_windows	reference/src/main-win.c	2714
frontend	true	stop_screensaver	reference/src/main-win.c	2932
frontend	true	check_for_save_file	reference/src/main-win.c	3243
frontend	true	screensaver_inkey_hack	reference/src/main-win.c	3292
frontend	true	start_screensaver	reference/src/main-win.c	3310
frontend	true	open_url	reference/src/main-win.c	3433
frontend	true	open_local_docs	reference/src/main-win.c	3446
frontend	true	display_help	reference/src/main-win.c	3473
frontend	true	process_menus	reference/src/main-win.c	3489
frontend	true	handle_wm_paint	reference/src/main-win.c	4238
frontend	true	extract_modifiers	reference/src/main-win.c	4269
frontend	true	handle_keydown	reference/src/main-win.c	4296
frontend	true	AngbandWndProc	reference/src/main-win.c	4363
frontend	true	AngbandListProc	reference/src/main-win.c	4718
frontend	true	hack_plog	reference/src/main-win.c	5046
frontend	true	hack_quit	reference/src/main-win.c	5057
frontend	true	hook_plog	reference/src/main-win.c	5094
frontend	true	hook_quit	reference/src/main-win.c	5109
frontend	true	init_stuff	reference/src/main-win.c	5180
frontend	true	win_reinit	reference/src/main-win.c	5278
frontend	true	create_savefile_tracking_file	reference/src/main-win.c	5499
frontend	true	monitor_existing_savefile	reference/src/main-win.c	5532
frontend	true	monitor_new_savefile	reference/src/main-win.c	5543
frontend	true	finish_monitoring_savefile	reference/src/main-win.c	5555
engine	true	Term_init_xxx	reference/src/main-xxx.c	151
engine	true	Term_nuke_xxx	reference/src/main-xxx.c	168
engine	true	Term_xtra_xxx	reference/src/main-xxx.c	192
engine	true	Term_curs_xxx	reference/src/main-xxx.c	419
engine	true	Term_wipe_xxx	reference/src/main-xxx.c	437
engine	true	Term_text_xxx	reference/src/main-xxx.c	476
engine	true	Term_pict_xxx	reference/src/main-xxx.c	513
engine	true	term_data_link	reference/src/main-xxx.c	549
engine	true	CheckEvents	reference/src/main-xxx.c	668
engine	true	xxx_sound	reference/src/main-xxx.c	685
engine	true	init_stuff	reference/src/main-xxx.c	698
engine	true	basic_quit_hook	reference/src/main.c	110
engine	true	extended_quit_hook	reference/src/main.c	133
engine	true	init_stuff	reference/src/main.c	159
engine	true	generic_reinit	reference/src/main.c	200
engine	true	change_path	reference/src/main.c	237
engine	true	user_name	reference/src/main.c	282
engine	true	list_saves	reference/src/main.c	303
engine	true	message_get	reference/src/message.c	165
engine	true	blow_tag_lookup	reference/src/mon-blows.c	56
engine	true	melee_effect_stat	reference/src/mon-blows.c	564
engine	true	melee_effect_handler_HURT	reference/src/mon-blows.c	655
engine	true	melee_effect_handler_POISON	reference/src/mon-blows.c	674
engine	true	melee_effect_handler_DISENCHANT	reference/src/mon-blows.c	695
engine	true	melee_effect_handler_DRAIN_CHARGES	reference/src/mon-blows.c	711
engine	true	melee_effect_handler_EAT_GOLD	reference/src/mon-blows.c	777
engine	true	melee_effect_handler_EAT_ITEM	reference/src/mon-blows.c	847
engine	true	melee_effect_handler_EAT_FOOD	reference/src/mon-blows.c	884
engine	true	melee_effect_handler_EAT_LIGHT	reference/src/mon-blows.c	938
engine	true	melee_effect_handler_ACID	reference/src/mon-blows.c	958
engine	true	melee_effect_handler_ELEC	reference/src/mon-blows.c	966
engine	true	melee_effect_handler_FIRE	reference/src/mon-blows.c	974
engine	true	melee_effect_handler_COLD	reference/src/mon-blows.c	982
engine	true	melee_effect_handler_BLIND	reference/src/mon-blows.c	990
engine	true	melee_effect_handler_CONFUSE	reference/src/mon-blows.c	999
engine	true	melee_effect_handler_TERRIFY	reference/src/mon-blows.c	1008
engine	true	melee_effect_handler_PARALYZE	reference/src/mon-blows.c	1017
engine	true	melee_effect_handler_LOSE_STR	reference/src/mon-blows.c	1030
engine	true	melee_effect_handler_LOSE_INT	reference/src/mon-blows.c	1038
engine	true	melee_effect_handler_LOSE_WIS	reference/src/mon-blows.c	1046
engine	true	melee_effect_handler_LOSE_DEX	reference/src/mon-blows.c	1054
engine	true	melee_effect_handler_LOSE_CON	reference/src/mon-blows.c	1062
engine	true	melee_effect_handler_LOSE_ALL	reference/src/mon-blows.c	1070
engine	true	melee_effect_handler_SHATTER	reference/src/mon-blows.c	1086
engine	true	melee_effect_handler_EXP_10	reference/src/mon-blows.c	1121
engine	true	melee_effect_handler_EXP_20	reference/src/mon-blows.c	1129
engine	true	melee_effect_handler_EXP_40	reference/src/mon-blows.c	1137
engine	true	melee_effect_handler_EXP_80	reference/src/mon-blows.c	1145
engine	true	melee_effect_handler_HALLU	reference/src/mon-blows.c	1156
engine	true	melee_effect_handler_BLACK_BREATH	reference/src/mon-blows.c	1175
engine	true	monster_list_can_update	reference/src/mon-list.c	104
engine	true	write_lore_entries	reference/src/mon-lore.c	1745
engine	true	cleanup_race_allocs	reference/src/mon-make.c	139
engine	true	place_monster_base_okay	reference/src/mon-make.c	1266
engine	true	redundant_monster_message	reference/src/mon-msg.c	147
engine	true	message_flags	reference/src/mon-msg.c	167
engine	true	store_monster	reference/src/mon-msg.c	185
engine	true	stack_message	reference/src/mon-msg.c	200
engine	true	what_delay	reference/src/mon-msg.c	238
engine	true	skip_subject	reference/src/mon-msg.c	439
engine	true	spell_tag_lookup	reference/src/mon-spell.c	47
engine	true	parse_summon_name	reference/src/mon-summon.c	63
engine	true	parse_summon_message_type	reference/src/mon-summon.c	73
engine	true	parse_summon_unique	reference/src/mon-summon.c	88
engine	true	parse_summon_base	reference/src/mon-summon.c	99
engine	true	parse_summon_race_flag	reference/src/mon-summon.c	115
engine	true	parse_summon_fallback	reference/src/mon-summon.c	130
engine	true	parse_summon_desc	reference/src/mon-summon.c	137
engine	true	init_parse_summon	reference/src/mon-summon.c	146
engine	true	run_parse_summon	reference/src/mon-summon.c	160
engine	true	cleanup_summon	reference/src/mon-summon.c	198
engine	true	parse_chest_trap_code	reference/src/obj-chest.c	78
engine	true	parse_chest_trap_level	reference/src/obj-chest.c	89
engine	true	parse_chest_trap_effect	reference/src/obj-chest.c	99
engine	true	parse_chest_trap_dice	reference/src/obj-chest.c	120
engine	true	parse_chest_trap_expr	reference/src/obj-chest.c	153
engine	true	parse_chest_trap_destroy	reference/src/obj-chest.c	198
engine	true	parse_chest_trap_magic	reference/src/obj-chest.c	211
engine	true	parse_chest_trap_msg	reference/src/obj-chest.c	224
engine	true	parse_chest_trap_msg_death	reference/src/obj-chest.c	233
engine	true	run_parse_chest_trap	reference/src/obj-chest.c	258
engine	true	finish_parse_chest_trap	reference/src/obj-chest.c	262
engine	true	cleanup_chest_trap	reference/src/obj-chest.c	267
